user,venue
44309,27966
78151,1497
86519,1063
69614,1251
50503,22218
188400,1334
25853,8276
153595,2921
40253,7097
106855,1569
149253,1518
23045,18221
22293,22732
251235,6684
142512,3277
45533,80645
35730,1069
50503,6532
88996,111
45010,115
173878,555
29211,239
181940,109
122003,7
14287,718
21501,23209
12542,4156
116122,1761
8388,773
238676,447
189093,1797
17620,804
73976,13146
11206,424
15247,6635
133970,6127
68496,8223
17723,1412
43905,1501
157966,4797
32341,11012
44739,8223
73565,5269
3793,26199
119217,845
25886,1465
118709,9792
193339,98
183355,2103
1106,1407
25336,4731
224175,7677
32939,13904
167708,4725
39802,12818
250094,8131
86797,938
8952,39242
32939,27642
47505,23912
24506,10225
54405,41096
77428,1193
27483,55764
81824,1271
18840,205
30935,2228
149253,1518
25587,17472
73518,20383
45619,13603
9171,43795
8767,13447
51445,396
157966,1323
59179,13146
17190,1193
149548,723
39836,15743
59179,1412
147338,4843
146757,4815
51957,43558
64589,4934
101206,1222
20640,28841
34460,3423
71553,5744
146757,837
171559,1769
173861,5404
239426,3786
18345,5166
224544,2619
29921,23997
5067,4156
1317,7594
288,23989
13999,12927
36865,21455
44932,13519
60700,2791
205591,1747
6360,2967
18840,51152
63239,51231
87557,25183
183760,1323
49610,13457
1192,33691
32939,25376
836,13687
39371,13463
44581,417
44699,17607
80552,29816
13999,89
73449,356
48208,30926
237785,1117
59796,12496
96231,4556
2538,14462
219658,545
16474,16816
34119,4843
49029,13912
146757,4911
18345,4156
118847,4
205941,1514
96945,5664
133970,6127
80552,29816
247092,471
31106,2967
24915,11681
215301,3184
29177,81254
1752,514
70202,13912
142669,3521
96724,13942
45720,10841
139930,4319
38456,7999
47178,17835
137169,2788
64560,4156
77887,36438
48044,7723
44213,10073
58953,3557
94175,39242
36058,1086
237785,1501
55358,122
27483,13235
34323,8164
20640,466
46901,17643
82732,948
58220,4829
15416,12903
111375,1778
15247,9652
102859,1778
72909,11734
48083,12495
111375,1691
24915,15904
135690,1258
103741,466
39836,15743
80608,1152
29638,17697
69093,1492
56139,8625
41376,17137
48083,26191
193079,3218
48224,7749
181644,119
19965,52287
157966,7206
4646,51231
27483,987
30685,612
46026,4472
38261,51304
80318,905
164530,1449
78151,11775
14860,24001
53706,96499
57992,278
5484,197
42676,31133
1158,408
43130,466
71290,16855
148837,2322
2637,768
65514,39242
49702,4839
75708,14532
53489,51967
56697,33675
37459,7524
28202,2499
265965,5867
4167,11056
21380,19414
6243,578
118709,1192
3967,10289
48637,53848
175163,6732
60601,6151
52025,38752
142669,1026
60486,59059
193339,1935
69093,1492
55358,7988
135690,1055
183355,9772
86698,449
52025,4156
45720,15463
62722,73222
46901,72714
265904,1407
27483,11173
44581,12753
87196,284
126257,2426
256434,3075
39836,15743
58686,1395
175941,2232
39836,15743
175516,108
1002,11775
60062,17162
17238,9209
8952,39242
7599,7
78325,18159
20714,21395
125639,7913
46697,1128
214716,5744
12215,12328
93634,14265
78325,19666
81824,13101
60486,25711
57310,16118
195588,1921
27483,11934
50134,14583
99922,1071
11306,35563
44932,1375
230376,3798
62935,48
210809,7079
1106,22351
54488,52205
68370,82441
51445,16407
111375,1778
224544,577
209734,4028
14249,9652
32189,1008
222298,1291
170,908
8051,15
17238,16119
56139,8625
51946,9204
247092,4419
55428,11934
105848,2432
69093,7723
2501,47056
249013,6514
16049,3222
181644,1283
26970,22214
15440,23313
25627,1428
198227,1586
69145,13145
119217,1086
74134,82254
39836,15743
48044,608
221349,445
570,502393
222505,5867
6426,78642
101472,749
34323,41122
81157,17697
186359,2183
200142,1356
31251,1441
241131,851
2209,12042
29211,11107
17374,30863
1010,177
53109,19393
17566,917
60893,18176
204573,8223
266712,4889
29211,13897
139307,1801
97363,10835
153818,4561
24915,278
51445,3524
265643,1375
20423,349
22799,29825
14506,25864
12991,31045
241124,2018
4646,408
22799,51419
86519,20184
1513,7796
192603,18
54393,8035
22056,10897
241871,4429
178972,2103
25110,21157
25627,33691
213188,8158
36721,14854
17885,899
266532,1918
58856,71745
23003,3421
92341,7
51445,64971
22365,28415
14506,88556
83565,11238
33085,14503
44226,21455
204573,1594
13173,98702
65046,5235
16447,8061
27184,11012
122760,1473
78151,1497
39802,29937
108636,3747
77823,4156
15247,11462
41376,417
61583,12067
27483,11173
211167,1213
45063,69215
49702,141
19066,28929
38491,564
1499,808115
105588,13
55825,49624
181660,2013
76791,11362
24973,16811
34460,12833
50423,4855
111375,1778
108636,899
20423,12119
31898,37273
88331,13605
149253,1271
51957,64674
97634,17795
17238,82634
128545,6732
2637,768
84851,15313
38005,68311
150934,46
75858,18
18213,13447
48071,9223
90814,15856
112676,7709
18568,13174
56139,8625
87557,254
47505,602
51445,64971
6359,10853
68295,68935
28761,17795
145413,1596
91070,35085
61060,1008
20616,9727
144744,1223
33330,17689
147677,9945
48651,39
237785,7202
8388,40348
25110,8061
6998,14457
47699,5377
202050,5918
65308,47381
38456,27966
57576,13233
132,45393
51445,64971
30476,1245
50869,2673
31106,11112
18345,42705
143431,1476
107013,1317
32257,23655
241871,1188
59122,23026
16180,3362
247092,471
224531,1006
4787,452
158446,1815
200185,1192
38272,40886
37235,75955
10469,32582
34323,53184
113120,4989
135690,4671
10503,3184
59796,14197
8466,73254
2072,82328
17726,33031
73565,11819
34281,11846
24973,85776
13799,4156
56620,17955
65853,14503
13880,10965
5067,7854
145611,1571
175516,4547
78151,1497
107013,6532
131041,4618
38456,7999
6908,105
152794,4382
20423,349
73518,19782
45720,29594
135690,1315
31106,6793
43905,65144
24973,16811
133970,2804
40536,12412
21747,21387
264953,1347
8388,21387
44739,1002
42029,17697
28202,13923
23142,3227
167485,618
221349,2237
8952,29422
22239,17607
1342,13525
166135,9611
49297,50719
142512,5918
52312,12222
183355,459
836,26442
16474,11846
2949,125941
73076,4429
1193,14494
204573,21
56139,8625
34119,23138
55222,1113
102,10814
13173,1707
19762,19713
198847,4821
51939,648
247092,1361
45249,93394
105313,1939
24074,11882
49807,11775
7366,11355
59283,29937
119217,1427
138382,1291
76791,1379
111375,2277
9320,18009
17982,13337
37026,11012
14249,57268
11206,3335
109481,5214
49255,7796
850,1031
51445,64971
43677,16195
33264,955
54428,52156
262811,9615
65876,44353
77298,1948
42676,6299
133970,411
25321,11913
28446,15146
192603,25
91070,35085
29958,20489
49029,13912
181660,2062
205455,105
12611,13073
1964,10719
18568,612
10525,1602
10469,18194
59796,17779
44309,27966
151828,1023
80552,29816
47991,5744
25336,6856
14578,28675
69903,1329
14783,23209
32257,19206
33575,2025
256415,1164
247092,1199
253922,1205
32939,17698
226771,2967
9409,34553
29312,7913
242412,3422
142268,1166
92584,14058
47991,482
214471,4072
147510,8205
49805,654
138109,1228
7860,1251
40536,11734
43677,591
43410,1177
131875,851
2949,27311
60486,8947
15683,13145
200185,1192
53523,5744
52230,33846
25624,11921
61424,15716
29958,4843
60211,4529
109481,955
87557,12067
202698,8832
41558,51231
237785,2123
130314,1663
250033,1586
14716,1425
15828,4472
46513,7095
72,73254
51914,11884
8952,39242
48224,788
256415,91
14945,26627
202494,2578
43127,11856
158446,1086
34323,18167
50134,20779
27783,14833
44778,23989
59396,564
38448,16126
50503,19336
132572,21
78151,30525
133092,5115
2637,15608
104832,7723
57581,1428
15974,264
98568,10543
149874,1304
149253,2987
17734,603
13450,24355
25110,926
50664,948
46145,21513
72909,7796
105313,3423
88434,15463
53109,28322
38448,8515
61583,12067
24915,12833
91070,15936
36058,199
30476,11635
52118,4145
15,1254
39231,28427
144744,4911
27682,15302
122123,6856
58063,25753
181940,9496
105154,2018
147338,1146
257,422
97107,28279
34460,36389
24772,845
53759,3218
6426,938
180959,1602
23003,67
59796,21547
53346,10824
26289,66837
37676,98
233597,1526
31106,26202
59796,12496
24506,5639
224175,7677
2228,26754
850,11902
111375,1778
49783,12834
41751,7627
196173,7107
147899,1606
24973,16811
57014,6793
172909,2515
139608,7551
26759,44082
150934,1458
16498,44441
1537,147002
10244,808
94175,12231
2443,41127
14506,25864
61405,38612
47663,526
115260,1311
44865,99044
18545,26202
11206,12053
24772,50167
53938,17282
49766,10965
212835,1497
29020,1157
28102,76901
34460,6602
39836,15743
8388,773
5484,16167
23235,38689
80605,1651
11341,7332
260743,142
205245,1076
56620,25708
38456,332
148828,4464
4546,242095
199027,528
237695,3195
252332,177
44226,24496
47378,13245
108636,3821
90814,22424
126257,262
102110,7025
114319,14
49522,278
68409,851
62736,1163
147510,8205
59612,639
46145,67
14506,13295
38305,1025
99922,78624
137249,4516
52005,34973
51946,2585
145413,2379
1193,5867
57736,1282
145413,3175
15206,12577
31686,1651
80552,29816
31251,13152
26539,1209
2720,1411
459,1782104
79142,7
52962,57268
80487,8702
166053,8953
29466,27642
1042,204
45720,12159
41558,15323
147883,1341
235647,255
29177,4608
31251,13872
49807,239
23122,4429
7224,11954
18406,19674
174167,7175
201683,1635
237785,1268
11571,12598
198227,2182
51445,64971
247092,1361
251235,105
86519,4608
193261,1681
146757,4815
66227,11655
43410,415
12215,12328
1509,1231
34460,1223
20423,349
49702,2577
46697,4461
45720,10192
208163,1196
27483,50167
207123,3497
55716,1163
213188,1636
18562,1193
36758,1245
27483,50167
144261,1818
28925,71745
195601,1747
58856,71745
59679,5648
119019,3271
135368,1017
235647,5004
1163,492
17034,61132
99843,4889
40771,15904
51975,59059
63433,886
129977,1602
250094,6287
48044,22366
1192,28999
39619,15071
1964,908
222469,1326
14860,837
146485,143
1002,6808
98013,266
2637,22804
121056,4777
28946,845
201445,3044
49029,13912
558,69953
17238,82634
92584,18092
32939,4561
80552,29816
52118,4145
202698,8491
17141,6238
186359,1497
224128,4482
10675,1086
73518,15716
36242,18411
57581,57918
247092,3557
116122,3184
45534,1425
8952,39242
205941,1612
1002,11536
2228,9223
149253,3474
5159,26124
18213,3923
6315,14263
2839,17697
76791,12862
238676,172
36721,1268
748,9953
230811,1307
131041,4725
134304,5004
53489,13231
222600,1085
55358,28039
35458,5904
50503,19432
125990,6023
221349,445
91070,35085
154106,1682
17435,1086
49391,12374
6315,51231
187984,2868
49702,36462
90814,485
24230,23765
146485,2141
38074,985
52312,32586
145413,9615
59283,29937
7366,6813
249243,1728
49177,74191
233025,6135
83311,13836
36384,51152
54488,52205
8388,554
81824,13101
242789,1737
48637,1602
153770,6906
221349,88
49029,13912
38407,1703
19741,26051
105154,4156
38005,76554
21389,2286
145611,2089
39836,15743
241131,143
72943,12161
179616,1467
98013,4392
241871,2399
47505,13047
34710,12575
48655,20329
133092,1307
48133,13589
250753,3747
96032,14503
149710,7999
51939,447
224128,1197
241871,1747
33818,6881
99922,78624
8767,6518
9253,1554
236265,1193
41376,1137
117135,4725
238993,1302
66854,10694
234704,1636
49029,13912
48133,7203
51957,43558
25886,1771
45830,51304
9911,123
1878,21406
210809,4156
133970,411
70380,12346
48682,578
28102,4934
173861,5404
13501,13467
60486,1156
46494,6506
38456,14196
120193,1275
91070,31052
105848,4741
44739,10324
61424,1498
45808,20592
107580,1188
14860,19954
223170,3219
88331,648
235647,1049
36721,21157
256434,5409
49161,7913
6665,15412
23487,14816
38133,36438
23264,908
29211,239
86519,885
42406,26753
226771,2331
39178,21547
21881,12914
43136,6023
9911,6999
75708,40177
90814,15856
45720,10841
204573,5474
79988,68935
11023,21324
148828,3511
239948,2093
233025,1339
134677,1379
836,11147
78151,30525
178067,3923
150025,2687
224531,4156
20423,21545
49522,14197
24794,13634
22799,886
45720,6434
84875,8625
78141,65189
58063,31027
251235,103
12280,12328
68409,12149
41376,23989
250094,2778
69593,4326
25321,10965
207248,925
49522,11107
39301,1152
20537,3298
30939,177
45720,15139
230811,6684
61583,12067
68295,68935
17730,6602
59456,59566
237785,9611
128545,91
51445,396
63433,39242
143004,3056
5742,20077
9527,6381
21501,3521
22575,56534
24296,13108
153818,423
16474,16331
54561,83
90814,15856
2637,12542
82252,2452
34323,8164
31106,27585
49731,25
6886,10604
115700,2586
53930,7079
11947,17607
44739,8223
133970,1728
173861,5258
42437,564
146757,4815
115495,654
5067,4156
59283,29937
6083,39815
24973,85776
24794,21833
243208,2321
25321,9264
222469,1257
29415,12543
86519,23026
12310,4987
72909,262
96156,46
184931,5115
173878,122
17620,804
126257,8224
258400,103
8767,14487
4697,21413
59740,4821
145611,2089
24468,12094
38456,7999
25041,4987
72667,81976
15275,11114
43198,21345
45720,18177
46448,12121
32744,17821
48133,1268
63432,11094
18345,42705
101206,1262
27460,14501
29320,948
43577,25
40771,72668
78275,21841
51445,64971
48161,36314
56139,8625
23264,6906
143004,476
133970,411
55428,13108
51445,85302
44226,44907
36138,30828
33450,928
34832,7025
39619,8115
73976,29758
51957,43558
13999,24321
17620,804
59959,5222
72909,16576
56139,19004
570,13233
138109,4429
15598,17341
72909,25
42404,47
56139,8625
12991,11954
38456,14196
17034,1759
11306,476
46035,4156
33560,6856
75708,7893
112676,7723
16049,9204
64892,186
233714,1569
44739,651
10962,49736
21380,28154
46585,42705
250753,1801
65046,7524
86038,4625
5009,28605
17435,5222
33989,28369
57437,1199
92202,16811
36202,22145
59796,21547
11306,22214
2033,14327
43577,1376
112676,1331
87557,38064
13880,22214
22259,12231
73976,2778
104705,1119
47991,31853
49807,29212
147338,4145
27184,13145
15263,21933
68370,7796
44932,7297
15602,11055
57056,10074
105848,575
11367,10604
33583,13129
200142,1356
14141,24364
9409,4549
36758,123
7105,66837
6998,812
48083,1332
46494,16407
5067,147002
51375,73581
52086,17031
11418,337
45720,7507
50343,20374
130314,1663
54718,948
69593,654
31742,6299
48637,8114
69614,2991
13999,2452
3793,13016
49161,1596
8952,39242
20186,8953
48197,167
59361,27102
146485,4358
111375,4461
39836,12277
224242,7445
49522,2577
29123,7859
27460,16811
236265,1246
10675,16953
224544,1433
49783,851
255906,337
230811,513
48751,16027
17454,10256
32791,38689
57056,10824
43367,9436
266576,1029
17023,472
130314,1191
235647,6694
48550,138
29177,114
68295,68935
6998,51385
148605,3175
90814,22318
29020,14561
91102,1773
43127,10302
173942,1427
21380,1499
106704,2398
54289,24154
67881,11989
31898,37273
5833,88
93386,11214
39836,8164
61060,60698
21452,8045
11418,6057
47683,4454
77380,3184
17730,10543
51914,14448
34323,51813
87602,12566
14543,57918
2228,33222
142669,5637
9962,7507
57576,1119
6360,12468
59122,19206
31971,11856
21501,12577
79452,65144
50631,7097
108636,6293
12215,12328
204573,3509
15691,81616
105588,1079
21380,20553
204517,2164
51445,64971
181660,4537
55150,11819
23014,7557
97744,12833
37676,10289
203269,974
31322,81254
79452,14801
180883,5612
74134,122
155760,655
132,45393
32738,12493
25627,1428
133957,789
55150,1001
9803,140479
262559,7
181940,1245
181644,119
58385,10054
45720,71641
39619,7792
31251,13872
82113,11855
213351,115
51914,1465
22461,7893
194630,8135
106855,2062
17620,25753
22056,1166
57056,22351
69093,1492
38788,925
21380,9772
38074,985
86519,17689
46448,47247
43905,68935
1106,68935
173861,5404
2064,11802
219658,5918
69593,38137
265965,1073
25336,5899
51445,64971
20714,21291
68496,5661
34460,5918
198847,2399
84875,8625
15275,744
30245,38304
106704,2624
57576,13119
30961,51304
81824,5991
59931,11954
17566,21817
31163,13146
264057,4677
57056,2464
235647,1119
172476,1084
171559,4848
241131,1569
28682,27776
8388,9298
45533,80645
63433,886
5067,7854
251235,1742
235647,998
21380,1554
170,651
144744,4608
129977,5918
22365,8607
150290,1497
1319,47569
128912,757
265965,6673
57014,1216
39619,36438
36242,18411
2538,14462
57310,16118
37676,23912
4154,7852
60486,3521
242524,2562
6665,17821
98568,26754
14506,25864
29312,7913
224544,1817
183433,3227
36138,31748
69593,10383
213351,1186
101206,1222
43293,792
71236,33642
93379,395
173684,1097
82146,845
46697,14905
107530,308
90814,22424
27367,4709
17730,25295
18406,19674
51957,64674
14141,307
51957,43558
17730,6793
43198,21345
49783,86116
235647,5608
144744,4911
2358,79908
132611,1006
107013,1346
90814,22424
51957,43558
146757,4815
256415,162
97634,11362
10909,12042
80487,6313
52005,2322
133970,1509
117498,1101
183760,1436
34625,12102
59867,13141
236265,127
76657,2705
11466,408
68409,6997
200185,8233
259815,8266
77887,3912
27483,987
28946,14801
8388,28311
22719,39253
45533,11881
110689,2635
2228,14218
17238,3624
39302,4156
27483,13235
13356,19518
1002,49886
256098,7557
93642,17983
36721,669
25110,278
34323,8164
17238,82634
11067,1001
17620,25753
44792,12691
52312,15412
15275,915
17727,17282
56139,8625
149253,2078
81824,13457
45010,2534
47596,5166
51957,43558
181660,4156
2637,3222
16255,262
196173,1514
24973,20674
31251,11942
35443,15139
121676,1656
2637,16126
102271,1747
53430,1233
18345,16574
59740,67064
42406,11056
14860,7542
81157,81616
112676,1038
69093,69
20640,563
198603,2799
141794,2168
17238,9209
13852,13983
66441,10073
62083,20714
19066,3273
259815,1426
52563,19359
204208,4461
145611,105
50631,13912
2605,7455
188400,6232
57307,8228
4787,21744
44581,14749
148897,1768
215988,278
14287,51302
10469,3281
45063,6375
27483,18424
189093,6845
79452,77986
11306,648
41751,476
54949,39242
49783,8613
20714,21291
121273,1078
181644,1302
132572,8434
27237,37891
95618,11989
11341,9652
182169,928
238676,5317
224128,1265
17034,61132
174167,1201
83311,13342
570,74896
48197,1025
4546,46904
31035,5661
51957,20445
154559,6711
55358,30828
237785,1596
93386,6468
73961,17741
27538,189
52025,38752
58774,80866
174938,1991
154221,264
216787,1149
17734,51304
62390,52618
44226,25517
264722,7025
257066,1535
119217,1349
201683,1635
15627,19842
149253,1518
43771,7818
49805,16564
29211,15892
52025,38752
43905,11881
7366,6813
266576,3455
550,792
11075,11884
104,25597
2228,110941
27404,17607
104627,6187
57056,12252
6315,10818
8388,11536
51957,64674
13850,1375
2358,105
8132,21324
92759,17698
6245,17472
89641,33859
8561,13904
23248,42088
47683,928
45379,834
112549,1248
58856,71745
73726,25711
2072,284
61060,9335
8388,16364
39619,612
69093,7723
55358,22768
29020,26577
556,6187
9320,38021
